customer_id,signup_date,acquisition_channel,country,is_active,age
C08665,10-08-2023,Paid Ads,Tanzania,1,35
C08666,07/02/2023,Paid Ads,Tanzania,0,58
C08667,05-22-2023,Email,Kenya,1,54
C08668,09/12/2023,Organic,Kenya,1,50
C08669,04-17-2023,Organic,Tanzania,1,54
C08670,10-16-2023,Email,Tanzania,1,20
C08671,2024-07-27,Referral,Uganda,1,18
C08672,08-06-2024,Organic,Uganda,1,36
C08673,01/05/2024,Paid Ads,Tanzania,1,23
C08674,2023-06-28,Organic,Uganda,0,27
C08675,01-24-2024,Organic,Kenya,1,54
C08676,2023-07-19,Organic,Rwanda,1,29
C08677,2023-09-22,Organic,Uganda,1,61
C08678,12/08/2023,Email,Rwanda,1,34
C08679,10-20-2023,Paid Ads,Uganda,0,44
C08680,2023-06-16,Organic,Tanzania,1,19
C08681,26/02/2024,Organic,Uganda,0,42
C08682,02-05-2023,Email,Rwanda,0,63
C08683,02-16-2023,Organic,Rwanda,1,61
C08684,11/01/2024,Paid Ads,Tanzania,1,45
C08685,14/12/2023,Organic,Rwanda,1,62
C08686,12-11-2023,Paid Ads,Tanzania,1,54
C08687,02/12/2023,Organic,Tanzania,1,54
C08688,02/07/2024,Organic,Rwanda,1,34
C08689,08-31-2023,Organic,Kenya,1,22
C08690,03-01-2023,Organic,Rwanda,1,36
C08691,2023-04-01,Paid Ads,Rwanda,1,21
C08692,2023-03-25,Paid Ads,Uganda,1,56
C08693,30/04/2024,Organic,Rwanda,1,60
C08694,04-09-2023,Organic,Uganda,0,55
C08695,23/10/2023,Paid Ads,Uganda,1,62
C08696,06-12-2023,Paid Ads,Rwanda,1,61
C08697,2024-04-04,Referral,Tanzania,1,47
C08698,2024-02-14,Paid Ads,Kenya,1,49
C08699,2023-09-02,Paid Ads,Rwanda,0,54
C08700,12/05/2023,Paid Ads,Rwanda,1,44
C08701,2024-04-06,Referral,Tanzania,0,49
C08702,04-28-2023,Email,Uganda,1,59
C08703,12-21-2023,Organic,Tanzania,0,28
C08704,31/03/2023,Organic,Tanzania,1,58
C08705,11-11-2023,Organic,Uganda,0,30
C08706,01-05-2024,Paid Ads,Rwanda,0,52
C08707,2024-06-22,Email,Tanzania,1,34
C08708,12/02/2024,Paid Ads,Tanzania,0,47
C08709,01-18-2023,Organic,Rwanda,1,35
C08710,06/04/2023,Email,Rwanda,1,54
C08711,04-04-2024,Email,Kenya,1,
C08712,2024-01-08,Organic,Tanzania,0,47
C08713,2024-07-21,Paid Ads,Kenya,1,43
C08714,11/05/2023,Paid Ads,Uganda,1,33
C08715,03-10-2024,Email,Rwanda,1,28
C08716,01/08/2023,Email,Rwanda,0,21
C08717,2023-11-01,Paid Ads,Kenya,1,58
C08718,2024-05-16,Paid Ads,Tanzania,1,32
C08719,07/03/2024,Email,Uganda,1,29
C08720,2023-04-14,Paid Ads,Tanzania,1,44
C08721,14/06/2023,Organic,Tanzania,1,
C08722,19/08/2024,Email,Kenya,1,21
C08723,09-20-2023,Organic,Tanzania,1,52
C08724,2024-04-19,Organic,Kenya,0,38
C08725,02/10/2023,Email,Rwanda,1,53
C08726,2024-03-05,Email,Rwanda,1,19
C08727,04-01-2023,Paid Ads,Rwanda,1,56
C08728,2023-08-07,Organic,Uganda,1,45
C08729,2023-11-24,Organic,Uganda,1,51
C08730,01-26-2023,Organic,Tanzania,1,50
C08731,2023-08-19,Organic,Kenya,0,25
C08732,12-08-2023,Email,Tanzania,1,25
C08733,13/01/2024,Organic,Rwanda,1,59
C08734,12-20-2023,Paid Ads,Tanzania,1,39
C08735,04-03-2023,Organic,Tanzania,1,44
C08736,02/06/2023,Referral,Tanzania,1,45
C08737,02-17-2023,Organic,Rwanda,0,28
C08738,16/04/2023,Organic,Kenya,1,44
C08739,01-20-2023,Organic,Tanzania,1,18
C08740,2024-02-13,Paid Ads,Rwanda,0,56
C08741,2023-10-21,Paid Ads,Uganda,1,45
C08742,02-07-2024,Paid Ads,Kenya,1,44
C08743,06-10-2023,Paid Ads,Rwanda,1,25
C08744,2023-08-23,Organic,Tanzania,1,63
C08745,04-07-2023,Paid Ads,Rwanda,1,41
C08746,04/01/2024,Paid Ads,Kenya,1,57
C08747,07-30-2024,Organic,Tanzania,1,53
C08748,2024-06-02,Organic,Uganda,0,41
C08749,2023-02-20,Organic,Uganda,0,59
C08750,08-20-2023,Organic,Uganda,1,39
C08751,02-03-2023,Paid Ads,Rwanda,0,27
C08752,08-05-2024,Organic,Kenya,1,21
C08753,21/04/2023,Organic,Uganda,0,25
C08754,25/09/2023,Organic,Tanzania,1,56
C08755,07-17-2023,Referral,Tanzania,1,32
C08756,2023-07-17,Email,Tanzania,1,25
C08757,02-02-2024,Organic,Rwanda,1,46
C08758,2024-07-03,Organic,Kenya,1,59
C08759,2023-10-13,Organic,Kenya,1,56
C08760,2023-04-17,Paid Ads,Uganda,1,52
C08761,29/04/2024,Organic,Kenya,1,58
C08762,06/08/2023,Paid Ads,Tanzania,1,
C08763,10-26-2023,Paid Ads,Tanzania,0,31
C08764,03-15-2024,Email,Rwanda,1,49
C08765,2023-04-25,Organic,Tanzania,1,24
C08766,13/07/2024,Email,Kenya,1,61
C08767,16/05/2024,Email,Tanzania,0,50
C08768,2023-07-31,Organic,Uganda,1,
C08769,10/10/2023,Organic,Rwanda,0,52
C08770,2023-06-29,Organic,Rwanda,1,44
C08771,11/01/2024,Organic,Kenya,1,18
C08772,2024-03-30,Organic,Tanzania,1,23
C08773,04-01-2023,Paid Ads,Tanzania,1,19
C08774,03-01-2024,Paid Ads,Kenya,1,24
C08775,2023-04-18,Referral,Kenya,1,25
C08776,2023-12-08,Organic,Uganda,1,62
C08777,2024-03-20,Referral,Kenya,1,46
C08778,19/03/2024,Organic,Tanzania,1,33
C08779,2024-06-23,Email,Uganda,1,46
C08780,05-07-2024,Organic,Rwanda,1,48
C08781,07/11/2023,Organic,Tanzania,1,39
C08782,22/03/2024,Email,Rwanda,1,27
C08783,01-18-2023,Organic,Rwanda,0,21
C08784,02/02/2023,Paid Ads,Rwanda,1,42
C08785,11/04/2024,Paid Ads,Tanzania,1,30
C08786,12/04/2023,Paid Ads,Rwanda,0,34
C08787,2023-07-31,Paid Ads,Tanzania,1,57
C08788,2023-04-18,Email,Rwanda,1,25
C08789,08/08/2024,Organic,Kenya,1,40
C08790,02-04-2023,Paid Ads,Kenya,1,24
C08791,2024-07-03,Email,Tanzania,1,49
C08792,2024-05-23,Organic,Rwanda,1,41
C08793,07-19-2024,Organic,Rwanda,1,18
C08794,21/03/2023,Email,Rwanda,1,64
C08795,06-30-2024,Paid Ads,Kenya,1,64
C08796,02-06-2024,Paid Ads,Rwanda,0,53
C08797,16/03/2024,Organic,Rwanda,1,44
C08798,05-29-2024,Paid Ads,Tanzania,1,23
C08799,05-14-2023,Organic,Rwanda,1,59
C08800,29/05/2024,Paid Ads,Kenya,1,48
C08801,26/02/2024,Email,Rwanda,1,29
C08802,2023-05-25,Organic,Kenya,1,43
C08803,02-28-2024,Paid Ads,Kenya,1,42
C08804,2024-08-20,Referral,Uganda,1,21
C08805,08-08-2024,Paid Ads,Kenya,1,23
C08806,16/05/2023,Email,Uganda,1,63
C08807,2023-06-06,Paid Ads,Uganda,1,30
C08808,07-24-2023,Email,Rwanda,1,42
C08809,13/10/2023,Organic,Uganda,1,48
C08810,15/07/2024,Organic,Tanzania,1,39
C08811,05-18-2024,Organic,Kenya,1,52
C08812,05-24-2024,Paid Ads,Tanzania,1,38
C08813,2023-08-17,Email,Uganda,1,32
C08814,2023-02-05,Organic,Rwanda,1,20
C08815,06-11-2023,Paid Ads,Kenya,1,54
C08816,29/05/2023,Email,Tanzania,0,62
C08817,12-09-2023,Paid Ads,Rwanda,1,43
C08818,11-12-2023,Organic,Uganda,1,64
C08819,2024-08-22,Paid Ads,Rwanda,1,34
C08820,06/03/2023,Organic,Tanzania,0,55
C08821,09/07/2024,Organic,Rwanda,1,52
C08822,2024-08-07,Referral,Tanzania,1,58
C08823,01-31-2024,Organic,Rwanda,0,25
C08824,01-02-2024,Organic,Kenya,1,28
C08825,10/07/2024,Email,Rwanda,1,41
C08826,2023-04-12,Organic,Kenya,0,60
C08827,06/05/2023,Paid Ads,Tanzania,1,25
C08828,2023-12-16,Organic,Kenya,1,47
C08829,07-08-2023,Organic,Rwanda,1,18
C08830,11/11/2023,Organic,Kenya,0,51
C08831,03-07-2023,Organic,Tanzania,1,37
C08832,17/06/2024,Paid Ads,Rwanda,1,53
C08833,2023-08-20,Email,Kenya,1,51
C08834,21/06/2024,Paid Ads,Kenya,1,51
C08835,22/01/2023,Referral,Uganda,1,30
C08836,03-07-2023,Organic,Kenya,1,23
C08837,06-08-2023,Paid Ads,Uganda,1,53
C08838,10-21-2023,Paid Ads,Tanzania,1,42
C08839,08-26-2023,Referral,Uganda,0,44
C08840,23/02/2024,Organic,Tanzania,1,64
C08841,13/09/2023,Paid Ads,Kenya,0,48
C08842,2024-05-26,Email,Kenya,1,20
C08843,2023-06-22,Organic,Uganda,0,45
C08844,15/08/2023,Email,Tanzania,0,21
C08845,19/08/2023,Organic,Kenya,1,34
C08846,11-21-2023,Email,Uganda,1,55
C08847,16/07/2023,Referral,Uganda,1,51
C08848,03-17-2023,Paid Ads,Uganda,0,37
C08849,15/03/2024,Paid Ads,Kenya,0,30
C08850,31/01/2023,Organic,Tanzania,1,64
C08851,2024-03-13,Referral,Kenya,1,22
C08852,12-18-2023,Paid Ads,Rwanda,1,41
C08853,2023-10-14,Organic,Rwanda,1,55
C08854,01-08-2023,Paid Ads,Kenya,0,34
C08855,2024-03-20,Paid Ads,Tanzania,1,48
C08856,27/01/2023,Organic,Uganda,0,45
C08857,2023-06-18,Organic,Rwanda,0,18
C08858,01/01/2024,Organic,Rwanda,0,19
C08859,01-27-2024,Paid Ads,Kenya,1,50
C08860,07-02-2023,Paid Ads,Rwanda,1,57
C08861,08-29-2023,Paid Ads,Rwanda,1,46
C08862,11-11-2023,Email,Uganda,1,21
C08863,23/04/2023,Email,Uganda,1,35
C08864,03-19-2023,Paid Ads,Tanzania,1,41
C08865,2023-10-29,Organic,Rwanda,1,49
C08866,13/01/2023,Paid Ads,Tanzania,1,26
C08867,08/08/2024,Paid Ads,Tanzania,1,64
C08868,17/04/2023,Paid Ads,Uganda,1,33
C08869,2023-02-16,Paid Ads,Uganda,1,38
C08870,01-01-2023,Organic,Kenya,1,47
C08871,03-23-2024,Referral,Uganda,1,20
C08872,2023-04-11,Organic,Tanzania,0,50
C08873,12/03/2024,Paid Ads,Rwanda,1,48
C08874,02-09-2023,Organic,Tanzania,1,62
C08875,30/01/2023,Referral,Tanzania,1,31
C08876,2023-10-30,Organic,Tanzania,1,23
C08877,01/03/2024,Organic,Uganda,1,22
C08878,2024-08-14,Organic,Tanzania,1,46
C08879,2023-09-05,Organic,Kenya,1,54
C08880,04-10-2024,Organic,Rwanda,1,53
C08881,2023-07-19,Paid Ads,Uganda,1,38
C08882,2023-05-29,Paid Ads,Tanzania,1,29
C08883,10/04/2023,Organic,Kenya,1,63
C08884,07-09-2024,Organic,Rwanda,0,40
C08885,2024-07-10,Email,Tanzania,1,31
C08886,2023-12-02,Paid Ads,Rwanda,0,60
C08887,2024-04-15,Email,Uganda,1,59
C08888,2023-10-06,Paid Ads,Uganda,1,27
C08889,2023-04-19,Organic,Kenya,1,44
C08890,20/03/2024,Organic,Uganda,1,58
C08891,2024-05-09,Organic,Kenya,0,19
C08892,19/07/2023,Email,Tanzania,1,31
C08893,2023-08-24,Referral,Rwanda,1,24
C08894,22/02/2023,Paid Ads,Uganda,1,34
C08895,07/05/2024,Organic,Rwanda,1,37
C08896,06-15-2024,Organic,Rwanda,1,25
C08897,2024-07-27,Organic,Tanzania,1,37
C08898,2023-06-21,Paid Ads,Tanzania,1,53
C08899,05-01-2024,Organic,Uganda,1,22
C08900,01-06-2024,Referral,Tanzania,0,30
C08901,11/07/2024,Organic,Rwanda,1,56
C08902,06-28-2023,Referral,Kenya,0,55
C08903,11/07/2023,Email,Kenya,1,34
C08904,17/09/2023,Email,Kenya,1,23
C08905,2023-05-07,Paid Ads,Uganda,1,36
C08906,25/02/2023,Paid Ads,Tanzania,1,42
C08907,02/01/2024,Paid Ads,Tanzania,1,20
C08908,19/05/2023,Paid Ads,Tanzania,1,58
C08909,16/12/2023,Paid Ads,Tanzania,1,45
C08910,2024-08-06,Referral,Rwanda,1,43
C08911,02-14-2023,Email,Kenya,0,64
C08912,05-13-2024,Email,Rwanda,0,25
C08913,2023-08-05,Email,Uganda,1,32
C08914,11/05/2024,Organic,Kenya,1,18
C08915,2023-03-26,Organic,Kenya,1,57
C08916,2024-03-23,Paid Ads,Rwanda,1,40
C08917,10/10/2023,Paid Ads,Uganda,1,53
C08918,2023-09-29,Email,Uganda,1,59
C08919,09/06/2024,Paid Ads,Kenya,1,33
C08920,31/12/2023,Paid Ads,Tanzania,1,21
C08921,2023-07-19,Paid Ads,Uganda,1,25
C08922,09/05/2023,Organic,Rwanda,1,53
C08923,2023-02-05,Paid Ads,Uganda,1,27
C08924,05-07-2023,Email,Kenya,0,47
C08925,05/03/2023,Organic,Tanzania,1,53
C08926,12-01-2023,Paid Ads,Uganda,1,33
C08927,2023-02-27,Paid Ads,Kenya,1,47
C08928,03-01-2023,Organic,Uganda,1,61
C08929,02-06-2023,Organic,Tanzania,1,27
C08930,03-20-2023,Referral,Rwanda,0,28
C08931,2023-01-19,Organic,Kenya,1,51
C08932,02-16-2024,Organic,Kenya,1,33
C08933,02-25-2023,Organic,Tanzania,1,36
C08934,07-02-2024,Paid Ads,Kenya,1,61
C08935,16/06/2023,Paid Ads,Tanzania,1,21
C08936,2023-10-03,Paid Ads,Kenya,1,61
C08937,16/09/2023,Organic,Tanzania,1,48
C08938,04-04-2023,Email,Uganda,1,
C08939,13/11/2023,Organic,Uganda,1,52
C08940,01-18-2023,Organic,Uganda,1,51
C08941,06-20-2024,Paid Ads,Kenya,1,43
C08942,01-31-2023,Organic,Tanzania,0,56
C08943,08/04/2023,Email,Tanzania,1,23
C08944,2023-11-25,Referral,Rwanda,1,50
C08945,04-01-2024,Organic,Uganda,1,64
C08946,2023-12-16,Email,Rwanda,1,44
C08947,2024-08-06,Email,Uganda,1,29
C08948,03-06-2024,Referral,Rwanda,1,62
C08949,2024-05-13,Organic,Uganda,1,25
C08950,2023-09-28,Paid Ads,Tanzania,0,26
C08951,07-27-2023,Organic,Uganda,0,18
C08952,2023-04-01,Email,Kenya,1,22
C08953,08-16-2023,Organic,Uganda,1,24
C08954,2024-08-23,Paid Ads,Uganda,1,35
C08955,23/07/2024,Organic,Tanzania,1,57
C08956,06-25-2024,Organic,Kenya,1,41
C08957,05-31-2023,Paid Ads,Tanzania,1,43
C08958,12/06/2024,Email,Rwanda,1,27
C08959,17/06/2023,Paid Ads,Rwanda,1,57
C08960,18/05/2023,Email,Kenya,1,61
C08961,04-29-2024,Organic,Rwanda,1,
C08962,01-12-2023,Paid Ads,Kenya,1,29
C08963,2023-04-08,Paid Ads,Uganda,1,39
C08964,15/05/2024,Organic,Rwanda,1,44
C08965,2023-12-21,Paid Ads,Uganda,0,20
C08966,2023-11-29,Paid Ads,Tanzania,1,35
C08967,10/03/2024,Paid Ads,Rwanda,1,22
C08968,2024-05-09,Email,Tanzania,1,31
C08969,2024-03-13,Paid Ads,Tanzania,1,42
C08970,2024-08-15,Organic,Kenya,1,48
C08971,09-03-2023,Organic,Tanzania,0,38
C08972,2024-05-24,Paid Ads,Kenya,1,
C08973,2023-06-05,Organic,Kenya,1,55
C08974,03-14-2024,Organic,Kenya,1,
C08975,2024-04-23,Paid Ads,Kenya,1,37
C08976,2023-06-10,Paid Ads,Kenya,0,31
C08977,08/06/2024,Organic,Uganda,1,37
C08978,2023-01-12,Email,Kenya,0,54
C08979,08-16-2024,Paid Ads,Rwanda,1,63
C08980,27/05/2024,Organic,Kenya,0,47
C08981,06-08-2024,Email,Uganda,1,60
C08982,2023-02-10,Paid Ads,Rwanda,1,58
C08983,03-29-2024,Paid Ads,Rwanda,1,37
C08984,2024-06-17,Paid Ads,Uganda,1,24
C08985,2024-03-01,Organic,Rwanda,1,22
C08986,11/05/2024,Paid Ads,Uganda,1,48
C08987,03-04-2023,Organic,Tanzania,1,46
C08988,07/07/2023,Referral,Tanzania,1,32
C08989,2023-11-19,Email,Kenya,1,42
C08990,09/11/2023,Paid Ads,Kenya,1,30
C08991,27/04/2023,Organic,Kenya,1,61
C08992,29/07/2023,Organic,Kenya,1,41
C08993,06-06-2023,Organic,Uganda,1,32
C08994,05-11-2023,Paid Ads,Tanzania,0,41
C08995,2023-07-25,Organic,Uganda,1,43
C08996,10/03/2024,Paid Ads,Rwanda,0,36
C08997,2024-05-08,Organic,Rwanda,1,41
C08998,2024-03-28,Referral,Rwanda,1,36
C08999,03-30-2024,Organic,Rwanda,1,59
C09000,14/05/2024,Referral,Rwanda,1,34
C09001,2024-02-17,Referral,Tanzania,1,
C09002,2023-10-16,Paid Ads,Uganda,1,22
C09003,2023-11-08,Email,Rwanda,1,21
C09004,2023-02-15,Paid Ads,Kenya,0,39
C09005,01-09-2024,Paid Ads,Tanzania,0,27
C09006,11-09-2023,Organic,Kenya,1,38
C09007,04-17-2024,Organic,Tanzania,1,42
C09008,2024-02-18,Paid Ads,Tanzania,1,23
C09009,11/01/2024,Paid Ads,Kenya,1,47
C09010,03-01-2023,Paid Ads,Kenya,1,46
C09011,23/09/2023,Organic,Rwanda,1,28
C09012,29/07/2024,Organic,Kenya,0,28
C09013,06-05-2024,Organic,Uganda,1,
C09014,2024-03-27,Organic,Tanzania,1,63
C09015,11/08/2024,Organic,Tanzania,0,44
C09016,06/06/2023,Organic,Rwanda,1,36
C09017,02-11-2023,Organic,Tanzania,1,39
C09018,06/05/2024,Email,Kenya,1,45
C09019,2023-04-21,Organic,Tanzania,1,21
C09020,2024-07-13,Paid Ads,Tanzania,1,54
C09021,07-03-2023,Organic,Kenya,1,36
C09022,05/06/2024,Email,Kenya,1,34
C09023,05-30-2024,Paid Ads,Tanzania,0,57
C09024,28/05/2024,Organic,Uganda,1,53
C09025,12-22-2023,Paid Ads,Kenya,1,40
C09026,03-05-2023,Organic,Uganda,1,45
C09027,06-11-2024,Paid Ads,Uganda,0,28
C09028,2024-03-29,Organic,Rwanda,1,31
C09029,05-05-2023,Referral,Uganda,1,30
C09030,2024-02-05,Paid Ads,Rwanda,0,41
C09031,01-26-2023,Organic,Uganda,0,33
C09032,17/08/2024,Email,Rwanda,1,45
C09033,2023-10-15,Organic,Kenya,1,47
C09034,2023-06-30,Email,Tanzania,1,61
C09035,07-05-2023,Paid Ads,Tanzania,1,58
C09036,06-29-2024,Email,Rwanda,1,56
C09037,07-16-2023,Organic,Kenya,1,59
C09038,2024-04-16,Email,Rwanda,1,44
C09039,2023-08-15,Email,Rwanda,1,34
C09040,04/01/2024,Organic,Kenya,0,43
C09041,02/06/2023,Organic,Uganda,1,24
C09042,2024-03-31,Organic,Uganda,1,52
C09043,2023-02-09,Referral,Kenya,0,32
C09044,11/06/2023,Organic,Rwanda,1,33
C09045,27/07/2024,Paid Ads,Tanzania,1,38
C09046,30/05/2024,Organic,Rwanda,1,34
C09047,2024-01-09,Organic,Uganda,1,62
C09048,2024-06-15,Paid Ads,Kenya,1,43
C09049,04-07-2023,Referral,Kenya,1,52
C09050,07/03/2024,Paid Ads,Kenya,1,37
C09051,2023-02-21,Email,Uganda,1,37
C09052,2023-01-27,Paid Ads,Rwanda,1,40
C09053,04/05/2023,Organic,Kenya,1,22
C09054,23/05/2023,Organic,Tanzania,1,26
C09055,08-20-2024,Paid Ads,Kenya,1,40
C09056,20/04/2023,Referral,Rwanda,0,35
C09057,28/07/2023,Email,Uganda,1,46
C09058,02-27-2023,Organic,Tanzania,1,28
C09059,2023-03-31,Organic,Tanzania,1,60
C09060,2023-02-27,Organic,Kenya,1,
C09061,2023-10-17,Referral,Rwanda,1,25
C09062,2023-11-07,Email,Kenya,1,44
C09063,11/03/2024,Email,Tanzania,1,19
C09064,08-31-2023,Organic,Kenya,1,40
C09065,07-22-2023,Paid Ads,Rwanda,1,38
C09066,09-10-2023,Paid Ads,Uganda,1,27
C09067,2023-07-19,Organic,Tanzania,1,55
C09068,06-28-2024,Paid Ads,Rwanda,1,21
C09069,2023-07-19,Organic,Kenya,0,38
C09070,2023-11-19,Organic,Tanzania,1,54
C09071,27/10/2023,Email,Kenya,0,60
C09072,2023-05-17,Email,Kenya,1,29
C09073,2023-06-28,Paid Ads,Uganda,1,
C09074,17/10/2023,Paid Ads,Kenya,1,63
C09075,2023-01-13,Organic,Kenya,1,31
C09076,21/04/2023,Email,Rwanda,1,37
C09077,12-04-2023,Email,Kenya,1,64
C09078,2023-12-01,Email,Uganda,1,25
C09079,12-08-2023,Email,Kenya,1,44
C09080,2023-09-11,Organic,Kenya,1,54
C09081,06/11/2023,Organic,Kenya,0,58
C09082,01-28-2023,Paid Ads,Tanzania,1,38
C09083,28/04/2024,Organic,Uganda,1,
C09084,2023-09-14,Email,Tanzania,1,52
C09085,2023-12-25,Organic,Uganda,0,61
C09086,2024-06-15,Organic,Uganda,1,56
C09087,30/03/2024,Organic,Rwanda,1,32
C09088,04-25-2024,Referral,Tanzania,1,64
C09089,08/06/2024,Organic,Uganda,1,29
C09090,17/03/2024,Paid Ads,Uganda,1,51
C09091,04-02-2024,Paid Ads,Rwanda,1,25
C09092,09-19-2023,Organic,Tanzania,1,54
C09093,2024-06-18,Paid Ads,Kenya,1,47
C09094,03-06-2023,Email,Rwanda,1,20
C09095,09-25-2023,Paid Ads,Uganda,1,47
C09096,2023-07-25,Email,Tanzania,1,46
C09097,12-02-2023,Organic,Uganda,1,18
C09098,01-18-2023,Organic,Rwanda,0,33
C09099,2023-10-16,Referral,Rwanda,1,59
C09100,05-05-2023,Organic,Tanzania,1,48
C09101,03-23-2023,Paid Ads,Rwanda,1,27
C09102,2023-12-31,Email,Rwanda,1,47
C09103,13/09/2023,Organic,Kenya,1,60
C09104,07-12-2024,Email,Uganda,1,43
C09105,2023-08-16,Organic,Kenya,1,29
C09106,01/01/2024,Organic,Kenya,1,57
C09107,07-22-2024,Organic,Tanzania,0,22
C09108,06/03/2024,Email,Rwanda,1,26
C09109,02-05-2024,Organic,Uganda,1,28
C09110,02-20-2023,Email,Uganda,1,64
C09111,2023-12-16,Referral,Uganda,1,40
C09112,07-12-2023,Paid Ads,Rwanda,1,34
C09113,07-12-2023,Paid Ads,Uganda,1,60
C09114,27/01/2023,Paid Ads,Uganda,0,30
C09115,05-27-2023,Organic,Rwanda,1,34
C09116,24/04/2024,Paid Ads,Tanzania,1,40
C09117,28/01/2024,Paid Ads,Uganda,1,56
C09118,2023-02-16,Referral,Rwanda,1,26
C09119,24/06/2023,Referral,Kenya,0,35
C09120,2023-01-28,Email,Rwanda,1,35
C09121,08-10-2024,Email,Kenya,1,47
C09122,12/03/2023,Paid Ads,Rwanda,1,59
C09123,2023-05-17,Paid Ads,Uganda,1,61
C09124,2024-01-01,Email,Tanzania,1,43
C09125,10/08/2024,Organic,Tanzania,1,35
C09126,10/08/2023,Referral,Uganda,1,38
C09127,2023-07-20,Paid Ads,Kenya,1,58
C09128,19/04/2023,Paid Ads,Rwanda,1,58
C09129,2023-09-13,Email,Uganda,1,59
C09130,06-21-2023,Referral,Rwanda,0,50
C09131,2024-03-24,Organic,Uganda,1,60
C09132,04-10-2023,Email,Uganda,0,31
C09133,11/07/2024,Paid Ads,Rwanda,1,27
C09134,08/10/2023,Organic,Tanzania,1,45
C09135,03-06-2024,Email,Tanzania,1,31
C09136,2023-05-27,Paid Ads,Kenya,1,36
C09137,05-31-2024,Paid Ads,Rwanda,1,43
C09138,08-22-2023,Organic,Kenya,1,27
C09139,29/01/2023,Paid Ads,Uganda,1,34
C09140,18/03/2023,Paid Ads,Kenya,1,51
C09141,09/08/2023,Paid Ads,Uganda,1,31
C09142,12/05/2023,Organic,Rwanda,0,43
C09143,2024-08-03,Referral,Rwanda,1,51
C09144,24/03/2023,Paid Ads,Rwanda,1,36
C09145,09-02-2023,Email,Rwanda,1,41
C09146,2024-05-29,Paid Ads,Kenya,1,48
C09147,02/04/2024,Organic,Uganda,1,57
C09148,04-13-2023,Paid Ads,Tanzania,1,23
C09149,04-02-2024,Paid Ads,Rwanda,1,37
C09150,12/02/2023,Paid Ads,Rwanda,1,56
C09151,09/06/2023,Paid Ads,Uganda,1,62
C09152,04-06-2023,Paid Ads,Tanzania,1,51
C09153,2024-02-25,Organic,Rwanda,1,39
C09154,07-19-2024,Paid Ads,Tanzania,1,24
C09155,26/06/2023,Organic,Rwanda,1,50
C09156,12/06/2024,Organic,Kenya,1,23
C09157,04-25-2023,Referral,Kenya,1,33
C09158,2023-06-21,Paid Ads,Tanzania,1,25
C09159,2023-08-11,Paid Ads,Uganda,0,62
C09160,11-03-2023,Paid Ads,Uganda,1,40
C09161,08-26-2023,Referral,Kenya,0,35
C09162,25/01/2023,Paid Ads,Uganda,0,31
C09163,08-11-2023,Email,Uganda,1,53
C09164,28/03/2024,Organic,Uganda,1,32
C09165,02-20-2024,Referral,Tanzania,1,22
C09166,2024-05-25,Email,Tanzania,1,63
C09167,2024-04-29,Email,Uganda,0,
C09168,07-05-2024,Organic,Kenya,1,32
C09169,2023-05-17,Organic,Uganda,0,28
C09170,19/11/2023,Organic,Rwanda,1,19
C09171,30/03/2024,Organic,Kenya,1,40
C09172,2024-06-24,Email,Tanzania,1,41
C09173,19/02/2023,Organic,Rwanda,1,35
C09174,01-31-2024,Organic,Uganda,1,21
C09175,12-01-2023,Organic,Uganda,1,32
C09176,24/01/2023,Organic,Kenya,0,29
C09177,08/02/2024,Organic,Kenya,1,20
C09178,2024-08-12,Email,Uganda,0,49
C09179,07-10-2023,Paid Ads,Uganda,0,53
C09180,23/06/2024,Organic,Kenya,1,38
C09181,16/03/2023,Paid Ads,Rwanda,1,
C09182,04-24-2024,Paid Ads,Tanzania,1,23
C09183,2024-07-21,Organic,Kenya,1,19
C09184,01-12-2024,Paid Ads,Rwanda,1,26
C09185,10/05/2023,Email,Uganda,1,29
C09186,2024-04-04,Email,Tanzania,0,61
C09187,2023-11-22,Email,Rwanda,1,41
C09188,06-02-2023,Organic,Tanzania,1,31
C09189,08-10-2024,Referral,Tanzania,0,58
C09190,2024-07-26,Email,Tanzania,1,29
C09191,17/05/2024,Referral,Rwanda,1,44
C09192,19/06/2024,Organic,Rwanda,1,27
C09193,2024-08-19,Referral,Uganda,1,60
C09194,2023-11-20,Email,Tanzania,1,19
C09195,02-17-2023,Email,Kenya,0,48
C09196,12/06/2024,Organic,Kenya,1,45
C09197,2023-10-03,Email,Kenya,1,33
C09198,07-08-2024,Referral,Rwanda,1,18
C09199,17/02/2024,Paid Ads,Uganda,1,39
C09200,2024-02-10,Paid Ads,Rwanda,0,18
C09201,08-24-2023,Referral,Tanzania,1,48
C09202,25/02/2023,Paid Ads,Kenya,1,39
C09203,2023-08-06,Paid Ads,Rwanda,0,51
C09204,31/01/2023,Paid Ads,Kenya,1,29
C09205,30/07/2024,Referral,Rwanda,1,40
C09206,08-09-2024,Organic,Kenya,1,45
C09207,11/10/2023,Paid Ads,Tanzania,1,29
C09208,2023-08-16,Paid Ads,Kenya,1,44
C09209,2024-03-27,Email,Tanzania,1,40
C09210,05-22-2023,Paid Ads,Tanzania,1,18
C09211,22/05/2023,Referral,Rwanda,1,60
C09212,12-09-2023,Referral,Rwanda,0,19
C09213,05-29-2024,Organic,Rwanda,1,61
C09214,08-01-2024,Paid Ads,Tanzania,1,48
C09215,09-07-2023,Organic,Uganda,0,19
C09216,11/12/2023,Organic,Uganda,1,42
