order_id,customer_id,order_date,order_value,discount,order_status
O039609,C00664,31-03-2023,454.65,0,Completed
O039610,C06459,2023-02-17,287.48,0,Completed
O039611,C09820,2023-07-24,63.28,0,Cancelled
O039612,C01227,28-04-2023,493.6,0,Completed
O039613,C02248,08-10-2023,11.01,0,Completed
O039614,C02753,21-02-2023,89.85,5,Completed
O039615,C02946,23-05-2023,100.1,,Completed
O039616,C08177,11-08-2023,435.42,10,Completed
O039617,C02684,01-03-2024,180.43,0,Completed
O039618,C06260,08-03-2024,419.08,10,Completed
O039619,C02003,2023-11-10,30.64,5,Completed
O039620,C07134,04-04-2023,479.72,0,Completed
O039621,C01525,2023-11-22,428.31,5,Completed
O039622,C03711,23-06-2023,243.18,10,Completed
O039623,C02457,2024-02-28,84.91,0,Completed
O039624,C08757,2023-02-02,119.6,0,Completed
O039625,C09609,2023-02-21,121.62,0,Completed
O039626,C08436,11-02-2024,354.37,5,Completed
O039627,C03868,2023-03-14,193.69,0,Completed
O039628,C04005,2023-07-02,11.53,0,Returned
O039629,C06048,2023-05-12,198.22,5,Completed
O039630,C02123,28-02-2023,290.21,0,Completed
O039631,C09721,07-09-2023,36.37,,Cancelled
O039632,C00370,2023-11-07,280.08,10,Completed
O039633,C02174,2023-12-17,390.67,0,Completed
O039634,C09368,06-09-2023,286.47,20,Completed
O039635,C06744,07-06-2023,172.39,0,Completed
O039636,C05600,05-12-2023,186.96,10,Completed
O039637,C01622,2023-09-11,220.9,5,Completed
O039638,C04289,2023-08-17,425.3,0,Completed
O039639,C00355,12-08-2023,25.54,0,Completed
O039640,C08250,2024-05-12,183.65,0,Completed
O039641,C05324,14-03-2023,480.11,0,Completed
O039642,C07672,19-11-2023,417.27,5,Completed
O039643,C03374,2023-12-17,76.08,20,Completed
O039644,C07513,12-06-2023,183.89,10,Completed
O039645,C03356,13-10-2023,18.82,5,Completed
O039646,C05585,2023-11-12,367.5,0,Completed
O039647,C02256,2023-04-05,60.75,0,Completed
O039648,C07904,2023-07-05,199.1,0,Completed
O039649,C09019,2023-08-28,452.49,0,Completed
O039650,C07661,04-06-2024,76.99,0,Completed
O039651,C08964,10-05-2023,169.59,0,Returned
O039652,C05756,2023-11-22,409.63,0,Completed
O039653,C00681,28-10-2023,319.8,0,Completed
O039654,C00572,08-02-2023,381.98,0,Completed
O039655,C01342,2023-05-12,479.89,5,Completed
O039656,C02580,09-05-2024,457.54,10,Completed
O039657,C04231,27-08-2023,150.43,0,Cancelled
O039658,C00351,2023-12-09,156.47,,Completed
O039659,C05751,2023-10-13,52.33,0,Cancelled
O039660,C02692,2023-06-13,193.96,0,Completed
O039661,C04296,18-12-2023,389.48,,Completed
O039662,C06387,2024-02-11,136.62,5,Completed
O039663,C03321,29-09-2023,415.74,0,Completed
O039664,C07831,05-05-2023,290.85,0,Returned
O039665,C01881,25-02-2024,186.49,20,Completed
O039666,C05924,12-06-2024,214.94,10,Completed
O039667,C09205,15-04-2024,387.77,5,Completed
O039668,C05617,15-04-2023,164.92,0,Returned
O039669,C05141,2023-05-08,361.14,10,Returned
O039670,C07231,09-03-2024,214.34,0,Completed
O039671,C04421,2023-06-29,409.76,0,Returned
O039672,C01754,20-01-2024,113.74,,Completed
O039673,C07039,2023-06-15,161.27,0,Completed
O039674,C01196,09-05-2023,253.76,,Completed
O039675,C00626,11-03-2023,376.98,0,Completed
O039676,C08637,2023-11-15,87.24,,Completed
O039677,C07359,11-11-2023,452.64,0,Completed
O039678,C08275,19-10-2023,18.73,0,Completed
O039679,C00154,2024-03-13,22.94,0,Completed
O039680,C08626,2023-08-06,229.99,10,Completed
O039681,C04513,2024-04-16,416.06,20,Cancelled
O039682,C08068,11-11-2023,74.53,10,Completed
O039683,C07407,2023-05-26,247.86,10,Completed
O039684,C05950,2023-10-24,220.16,0,Completed
O039685,C04258,2023-09-16,374.97,5,Completed
O039686,C08834,2024-01-23,114.75,0,Cancelled
O039687,C04395,28-12-2023,301.07,10,Completed
O039688,C02376,15-12-2023,460.61,,Completed
O039689,C09649,2024-02-22,37.03,0,Cancelled
O039690,C08725,2023-12-23,443.38,0,Completed
O039691,C07820,2023-03-09,112.36,10,Completed
O039692,C07035,07-01-2024,50.45,,Completed
O039693,C07937,2024-03-17,166.39,20,Completed
O039694,C03580,24-06-2023,259.99,,Cancelled
O039695,C03633,2023-08-04,184.98,5,Completed
O039696,C08929,2023-07-02,74.97,0,Completed
O039697,C02027,14-07-2023,243.56,0,Completed
O039698,C06317,14-05-2023,11.0,,Completed
O039699,C02569,2024-03-22,14.66,5,Cancelled
O039700,C03740,01-05-2023,417.33,5,Completed
O039701,C01442,25-03-2023,288.47,5,Completed
O039702,C02208,18-06-2023,188.12,10,Completed
O039703,C09335,30-04-2024,207.44,0,Completed
O039704,C00961,2024-04-27,233.53,0,Completed
O039705,C09063,2023-07-31,125.53,0,Completed
O039706,C00089,08-11-2023,366.18,0,Cancelled
O039707,C04788,2024-02-03,160.53,5,Completed
O039708,C09808,03-02-2023,292.5,0,Completed
O039709,C02111,2024-03-29,75.94,0,Completed
O039710,C00108,19-09-2023,23.51,0,Completed
O039711,C08005,18-08-2023,83.15,5,Completed
O039712,C09912,2024-05-11,182.79,0,Completed
O039713,C03735,15-06-2024,78.11,5,Completed
O039714,C09812,2023-04-29,333.04,0,Cancelled
O039715,C05507,30-04-2023,89.83,5,Completed
O039716,C03456,2023-06-09,408.37,0,Completed
O039717,C06465,17-04-2023,400.01,,Completed
O039718,C01006,2024-04-03,148.97,,Completed
O039719,C00307,28-05-2024,238.24,10,Completed
O039720,C08400,19-04-2023,344.72,10,Returned
O039721,C08932,07-03-2024,217.93,,Completed
O039722,C03660,12-06-2023,48.35,0,Returned
O039723,C09111,08-08-2023,145.94,5,Completed
O039724,C02949,07-12-2023,261.55,0,Completed
O039725,C02690,20-07-2023,410.0,0,Cancelled
O039726,C02051,2023-02-16,43.92,0,Completed
O039727,C00647,2024-03-11,96.49,0,Completed
O039728,C06490,08-10-2023,466.21,0,Cancelled
O039729,C01484,02-04-2023,165.88,5,Completed
O039730,C02482,28-06-2023,194.98,0,Cancelled
O039731,C00956,2024-06-10,336.28,5,Completed
O039732,C05057,11-06-2023,190.51,0,Completed
O039733,C00705,2024-03-29,123.08,0,Completed
O039734,C08700,2024-04-21,484.54,20,Cancelled
O039735,C02101,2024-06-01,265.3,0,Completed
O039736,C05641,14-10-2023,191.8,10,Completed
O039737,C04495,27-11-2023,383.14,,Completed
O039738,C05228,20-01-2024,60.09,10,Completed
O039739,C05682,11-01-2024,452.04,5,Completed
O039740,C06868,2024-01-25,407.8,0,Completed
O039741,C08261,09-04-2024,194.48,10,Completed
O039742,C02524,29-08-2023,101.32,0,Cancelled
O039743,C01639,2023-11-30,431.18,0,Cancelled
O039744,C03942,2024-01-06,478.52,5,Completed
O039745,C08208,26-04-2023,33.46,,Completed
O039746,C05199,2024-01-29,493.84,0,Completed
O039747,C07913,2024-02-11,199.3,0,Completed
O039748,C09959,2023-07-28,405.01,5,Completed
O039749,C03370,2024-03-20,234.32,0,Returned
O039750,C06554,02-05-2024,265.7,5,Completed
O039751,C03742,2023-07-13,272.61,0,Cancelled
O039752,C01235,16-02-2024,482.05,0,Returned
O039753,C00184,16-02-2024,318.62,0,Completed
O039754,C01944,11-02-2024,155.1,0,Completed
O039755,C00040,08-06-2023,317.04,5,Completed
O039756,C08895,2023-10-24,54.24,0,Completed
O039757,C06597,10-01-2024,172.36,10,Cancelled
O039758,C09531,01-03-2024,95.14,5,Completed
O039759,C03040,09-02-2024,306.95,0,Returned
O039760,C06205,2024-05-20,270.58,0,Completed
O039761,C09908,2023-11-02,365.09,0,Completed
O039762,C08012,31-05-2023,175.89,0,Completed
O039763,C02084,2023-09-16,492.86,0,Completed
O039764,C09444,08-04-2024,166.8,0,Completed
O039765,C08735,2024-02-24,35.61,5,Completed
O039766,C07905,25-04-2023,142.51,0,Completed
O039767,C05243,22-08-2023,315.71,0,Completed
O039768,C02311,16-10-2023,382.56,0,Completed
O039769,C02266,29-07-2023,128.53,0,Completed
O039770,C05466,19-09-2023,392.21,0,Completed
O039771,C08468,2023-12-31,174.68,10,Completed
O039772,C05025,01-06-2023,90.39,10,Completed
O039773,C05605,29-06-2023,78.81,0,Cancelled
O039774,C06267,2023-06-18,410.93,0,Completed
O039775,C09302,2024-04-26,125.94,10,Completed
O039776,C09958,2023-05-15,117.81,10,Completed
O039777,C07060,13-03-2023,442.6,5,Completed
O039778,C00362,31-05-2023,188.68,0,Completed
O039779,C07594,16-08-2023,495.26,5,Completed
O039780,C07935,2023-12-31,142.04,5,Cancelled
O039781,C05850,2024-04-05,333.55,0,Completed
O039782,C05468,2023-08-20,105.31,0,Completed
O039783,C04210,2023-09-10,104.33,,Completed
O039784,C05997,2023-07-13,406.41,10,Completed
O039785,C06344,28-05-2024,463.66,0,Completed
O039786,C08349,2024-02-02,448.23,0,Cancelled
O039787,C05443,2024-02-24,418.58,0,Completed
O039788,C06032,13-11-2023,295.8,0,Completed
O039789,C01535,03-01-2024,65.44,10,Cancelled
O039790,C00850,06-02-2023,175.42,0,Completed
O039791,C06467,03-11-2023,147.71,5,Completed
O039792,C08414,2024-05-25,132.82,5,Completed
O039793,C08794,2023-09-01,486.89,5,Completed
O039794,C09186,22-10-2023,83.28,10,Completed
O039795,C09479,2023-05-22,239.92,,Completed
O039796,C04075,2023-12-13,463.82,10,Completed
O039797,C04123,28-10-2023,39.67,5,Completed
O039798,C09223,05-06-2023,375.36,0,Completed
O039799,C02404,12-01-2024,308.65,20,Completed
O039800,C06698,25-01-2024,186.5,,Completed
O039801,C03925,28-11-2023,469.71,,Completed
O039802,C05274,20-05-2023,174.23,5,Completed
O039803,C08468,2023-12-22,102.45,5,Completed
O039804,C08413,09-01-2024,365.01,10,Returned
O039805,C07255,01-02-2024,172.94,0,Cancelled
O039806,C07759,26-09-2023,150.56,10,Completed
O039807,C08243,02-12-2023,466.29,0,Completed
O039808,C09034,04-06-2024,160.8,5,Completed
O039809,C08066,18-01-2024,291.49,0,Completed
O039810,C08320,2024-03-21,330.74,10,Completed
O039811,C02277,2024-06-11,247.82,0,Completed
O039812,C01371,17-08-2023,162.49,0,Completed
O039813,C03985,2024-05-08,275.76,10,Completed
O039814,C06339,2024-03-26,205.84,5,Returned
O039815,C08293,24-06-2023,27.39,5,Completed
O039816,C07473,28-06-2023,161.39,20,Completed
O039817,C04808,2023-12-11,297.33,0,Completed
O039818,C04258,06-06-2024,16.22,0,Completed
O039819,C07408,05-04-2023,328.48,5,Completed
O039820,C04489,2023-07-02,25.2,10,Cancelled
O039821,C05306,2023-06-11,285.81,0,Completed
O039822,C01105,24-04-2023,39.89,0,Returned
O039823,C05816,12-07-2023,425.47,10,Cancelled
O039824,C09942,20-02-2024,456.11,,Completed
O039825,C00201,2023-06-12,311.05,5,Completed
O039826,C08895,18-09-2023,71.98,5,Completed
O039827,C00883,07-01-2024,452.75,20,Completed
O039828,C06161,16-02-2023,366.83,0,Completed
O039829,C04334,25-05-2024,440.74,5,Cancelled
O039830,C06893,11-05-2023,237.3,0,Completed
O039831,C06490,2024-04-17,216.63,0,Completed
O039832,C09461,2023-05-02,300.49,10,Completed
O039833,C09520,23-02-2023,233.23,5,Completed
O039834,C07622,2024-02-15,93.63,,Completed
O039835,C02465,2024-03-13,414.4,0,Completed
O039836,C05926,2023-04-01,103.32,0,Completed
O039837,C02103,12-02-2024,375.75,0,Returned
O039838,C09354,11-10-2023,446.51,,Completed
O039839,C05492,10-08-2023,269.31,5,Completed
O039840,C09823,2024-06-08,133.98,0,Completed
O039841,C03197,18-02-2024,20.52,20,Cancelled
O039842,C08216,2023-05-25,330.73,0,Completed
O039843,C00092,02-04-2023,281.12,20,Completed
O039844,C08688,10-04-2024,348.67,0,Completed
O039845,C03436,2024-05-07,476.16,,Completed
O039846,C02611,18-03-2024,231.22,0,Completed
O039847,C07038,2024-04-04,339.58,0,Completed
O039848,C03731,2024-02-16,79.8,5,Cancelled
O039849,C06623,15-10-2023,78.39,,Completed
O039850,C04529,2023-07-26,251.74,0,Completed
O039851,C09308,13-09-2023,297.51,0,Cancelled
O039852,C00311,24-02-2024,492.44,5,Completed
O039853,C02094,2023-02-28,288.7,0,Completed
O039854,C07311,2023-02-11,459.48,0,Completed
O039855,C04068,24-01-2024,395.89,5,Completed
O039856,C02272,05-03-2024,450.62,0,Completed
O039857,C06311,2023-02-28,430.11,,Completed
O039858,C05095,11-03-2024,275.55,,Completed
O039859,C09413,04-05-2024,10.01,,Cancelled
O039860,C04084,2023-06-30,233.03,,Completed
O039861,C08855,03-03-2024,117.53,,Completed
O039862,C05848,2023-09-22,359.96,10,Completed
O039863,C01062,30-04-2024,106.95,,Completed
O039864,C07823,2023-10-10,241.8,0,Completed
O039865,C09626,2023-11-13,22.01,10,Completed
O039866,C05622,2023-05-13,54.27,5,Completed
O039867,C06049,2023-09-25,202.32,0,Completed
O039868,C04208,2023-08-19,367.77,0,Completed
O039869,C06642,09-10-2023,340.07,0,Completed
O039870,C09524,2024-03-07,219.55,0,Completed
O039871,C02594,2024-01-30,103.46,0,Completed
O039872,C01325,2023-09-24,159.91,,Completed
O039873,C04877,22-05-2023,252.04,5,Completed
O039874,C08251,2024-06-14,474.8,,Completed
O039875,C06467,20-03-2023,323.72,5,Completed
O039876,C05557,10-08-2023,72.5,5,Completed
O039877,C02553,30-04-2024,404.11,0,Completed
O039878,C04551,13-10-2023,363.35,0,Returned
O039879,C00378,2024-04-07,445.36,0,Completed
O039880,C04653,03-04-2024,309.5,10,Returned
O039881,C06447,22-03-2024,161.87,10,Completed
O039882,C09422,2024-01-26,425.31,0,Returned
O039883,C05984,06-02-2023,292.87,0,Completed
O039884,C00753,08-02-2024,354.33,10,Completed
O039885,C01434,2024-06-03,240.18,0,Completed
O039886,C07071,2023-09-03,404.19,0,Completed
O039887,C03196,19-07-2023,316.55,10,Completed
O039888,C07839,09-06-2024,446.37,20,Completed
O039889,C04412,2024-02-16,181.52,,Completed
O039890,C01537,2023-12-09,425.14,0,Completed
O039891,C07342,2024-01-29,396.4,5,Completed
O039892,C05338,2023-08-14,191.23,0,Completed
O039893,C06838,2024-02-11,439.1,10,Completed
O039894,C01723,01-08-2023,300.52,10,Completed
O039895,C08798,29-06-2023,192.24,0,Completed
O039896,C04137,2023-12-27,145.06,,Completed
O039897,C07219,29-04-2023,52.96,0,Completed
O039898,C04440,08-02-2024,55.32,0,Completed
O039899,C07133,28-03-2023,394.29,0,Completed
O039900,C00659,2023-02-16,198.89,0,Completed
O039901,C09653,2023-08-23,266.4,0,Completed
O039902,C06706,2023-05-09,419.05,20,Cancelled
O039903,C09550,15-11-2023,330.82,10,Completed
O039904,C00860,2024-02-07,471.72,0,Returned
O039905,C02722,05-04-2024,266.39,0,Returned
O039906,C04996,10-02-2024,64.45,0,Completed
O039907,C05879,17-04-2023,180.12,0,Returned
O039908,C03014,30-03-2024,77.48,0,Completed
O039909,C00732,21-06-2023,376.3,10,Completed
O039910,C02406,2023-07-01,238.5,0,Completed
O039911,C08585,2023-07-08,38.11,0,Completed
O039912,C00692,2024-06-14,18.11,0,Cancelled
O039913,C02386,23-05-2024,37.19,0,Completed
O039914,C07071,2023-09-29,339.38,0,Completed
O039915,C02902,11-07-2023,108.52,0,Completed
O039916,C05188,13-02-2023,391.06,0,Returned
O039917,C03233,2024-03-22,261.39,0,Completed
O039918,C08804,21-04-2023,294.51,0,Completed
O039919,C06971,18-08-2023,93.12,10,Completed
O039920,C01443,2024-04-25,440.06,0,Completed
O039921,C06333,09-06-2023,241.02,10,Completed
O039922,C02914,2023-07-06,212.01,10,Cancelled
O039923,C01590,2023-11-29,399.73,5,Completed
O039924,C08351,04-03-2024,25.93,5,Completed
O039925,C01073,26-08-2023,263.87,0,Completed
O039926,C07633,2023-07-02,362.91,5,Completed
O039927,C02710,2023-09-11,399.74,0,Completed
O039928,C04320,2023-05-07,86.22,0,Completed
O039929,C02241,08-06-2024,201.33,0,Completed
O039930,C05168,2023-03-04,167.22,0,Completed
O039931,C00105,2023-02-04,496.13,10,Completed
O039932,C00962,28-01-2024,370.21,5,Completed
O039933,C00281,2023-11-20,218.5,0,Completed
O039934,C04117,2023-03-23,115.34,0,Completed
O039935,C03557,2023-12-30,95.21,0,Returned
O039936,C02689,2023-02-02,497.47,,Completed
O039937,C01440,2024-05-16,295.82,0,Completed
O039938,C00174,2023-09-07,364.95,0,Completed
O039939,C08360,14-04-2024,87.06,0,Completed
O039940,C03217,17-03-2024,376.85,0,Completed
O039941,C00565,2023-11-14,127.29,0,Completed
O039942,C02668,2024-03-06,383.3,0,Completed
O039943,C09555,23-04-2023,457.97,,Completed
O039944,C09064,02-03-2024,200.01,0,Completed
O039945,C03660,24-03-2023,452.66,0,Completed
O039946,C06792,07-04-2023,237.47,0,Completed
O039947,C09323,2023-05-27,406.33,0,Completed
O039948,C03807,03-05-2023,232.65,5,Completed
O039949,C07330,2023-06-19,80.46,,Completed
O039950,C05722,28-11-2023,337.64,5,Completed
O039951,C07133,29-02-2024,169.63,10,Completed
O039952,C08097,2023-10-17,47.09,0,Completed
O039953,C07445,2024-06-15,329.3,0,Completed
O039954,C08158,2023-08-26,293.71,0,Completed
O039955,C09312,03-05-2024,465.75,0,Completed
O039956,C00498,29-02-2024,52.85,10,Completed
O039957,C01025,10-01-2024,220.86,5,Completed
O039958,C02227,2023-02-17,123.56,0,Cancelled
O039959,C02209,03-07-2023,247.37,0,Completed
O039960,C00310,04-04-2024,422.92,0,Completed
O039961,C01691,2023-03-05,471.44,20,Cancelled
O039962,C06963,20-02-2024,196.39,0,Completed
O039963,C03100,21-05-2023,313.34,5,Completed
O039964,C08404,14-11-2023,125.53,5,Cancelled
O039965,C05640,2023-11-11,383.37,0,Cancelled
O039966,C01882,2023-02-01,454.22,10,Completed
O039967,C03077,2023-12-31,243.37,0,Completed
O039968,C09739,2024-06-12,437.39,5,Completed
O039969,C02389,02-07-2023,492.07,0,Completed
O039970,C08392,09-04-2024,307.96,10,Returned
O039971,C05754,17-11-2023,284.73,5,Completed
O039972,C03260,01-01-2024,196.91,0,Completed
O039973,C04398,2023-05-09,395.35,0,Completed
O039974,C04236,10-04-2024,409.27,5,Completed
O039975,C00372,2024-01-25,14.95,10,Returned
O039976,C03421,2024-03-24,133.65,5,Cancelled
O039977,C05546,25-05-2024,25.7,,Completed
O039978,C09205,14-12-2023,390.48,0,Completed
O039979,C02150,06-12-2023,96.89,0,Returned
O039980,C09609,27-06-2023,63.09,0,Completed
O039981,C01668,2023-10-20,400.54,0,Completed
O039982,C07381,25-09-2023,291.47,10,Completed
O039983,C09271,2023-12-06,85.19,0,Completed
O039984,C01337,2023-04-10,423.85,0,Cancelled
O039985,C02471,09-09-2023,209.4,0,Completed
O039986,C04764,21-05-2024,192.73,5,Completed
O039987,C08697,2023-07-23,329.38,10,Completed
O039988,C09829,2023-07-18,28.1,0,Returned
O039989,C06166,2023-10-17,174.63,0,Cancelled
O039990,C07369,11-05-2024,48.48,0,Completed
O039991,C04269,16-04-2023,370.39,0,Completed
O039992,C06593,04-04-2024,144.47,0,Completed
O039993,C01376,14-06-2023,419.87,0,Completed
O039994,C05615,2023-12-20,215.16,0,Completed
O039995,C09362,08-11-2023,443.77,0,Completed
O039996,C09187,03-11-2023,118.32,10,Completed
O039997,C08033,2023-03-09,329.75,,Completed
O039998,C00388,24-09-2023,472.98,0,Cancelled
O039999,C08496,23-04-2024,203.12,5,Completed
O040000,C08275,08-02-2023,87.41,,Completed
O040001,C05680,2023-11-14,281.34,0,Completed
O040002,C08012,2024-02-11,221.7,5,Cancelled
O040003,C07867,2023-09-28,257.96,5,Completed
O040004,C08676,03-10-2023,243.17,10,Completed
O040005,C03369,04-02-2024,140.29,5,Completed
O040006,C09622,26-07-2023,262.17,10,Cancelled
O040007,C00367,13-04-2023,82.37,0,Completed
O040008,C02097,2023-10-26,295.65,5,Completed
O040009,C06774,2024-05-20,224.2,5,Completed
O040010,C05815,2023-06-22,486.58,5,Completed
O040011,C05724,2024-05-04,56.54,5,Completed
O040012,C03720,2024-04-09,378.4,10,Completed
O040013,C00479,2024-05-27,181.15,0,Completed
O040014,C08063,01-09-2023,351.67,0,Completed
O040015,C07996,17-08-2023,479.25,,Completed
O040016,C06490,19-03-2024,449.89,0,Completed
O040017,C01923,2023-04-17,65.53,0,Completed
O040018,C01927,25-02-2023,439.43,5,Completed
O040019,C06991,28-02-2024,201.57,5,Completed
O040020,C08404,10-02-2023,44.61,10,Completed
O040021,C05009,2023-06-29,111.79,,Completed
O040022,C03594,2023-06-09,23.99,,Completed
O040023,C08304,2023-12-30,78.31,5,Returned
O040024,C03866,2023-07-25,239.03,10,Completed
O040025,C00278,2023-02-13,473.17,5,Completed
O040026,C06543,2024-01-15,406.75,0,Completed
O040027,C01594,07-03-2023,270.39,,Completed
O040028,C06908,13-01-2024,168.63,10,Completed
O040029,C01852,21-10-2023,23.92,0,Completed
O040030,C06476,2023-06-29,38.04,,Completed
O040031,C08359,2024-04-25,368.45,10,Completed
O040032,C04995,2024-05-29,276.82,20,Completed
O040033,C07861,15-03-2024,69.62,5,Returned
O040034,C09624,07-11-2023,432.47,,Cancelled
O040035,C09655,2023-04-13,263.73,0,Completed
O040036,C08706,2024-05-18,420.17,0,Completed
O040037,C08599,2023-03-21,391.45,0,Completed
O040038,C02617,2023-03-17,173.35,0,Completed
O040039,C09175,2023-02-28,354.35,20,Completed
O040040,C08904,29-01-2024,496.24,5,Completed
O040041,C05260,19-12-2023,376.53,0,Completed
O040042,C01537,19-01-2024,139.5,0,Returned
O040043,C01891,04-02-2023,300.01,0,Cancelled
O040044,C00958,2023-04-18,222.15,5,Completed
O040045,C02460,22-01-2024,157.0,0,Completed
O040046,C00752,2024-05-08,149.26,0,Completed
O040047,C05894,2023-05-19,235.63,5,Completed
O040048,C07082,07-02-2023,162.07,20,Completed
O040049,C03622,30-06-2023,82.37,10,Completed
O040050,C06988,2023-04-10,380.9,0,Completed
O040051,C07324,2023-08-09,153.59,10,Completed
O040052,C00012,2023-05-21,192.81,,Completed
O040053,C04268,24-04-2023,452.5,5,Completed
O040054,C03599,01-10-2023,334.48,10,Completed
O040055,C03446,2023-03-12,465.1,20,Completed
O040056,C04407,2024-04-09,304.65,5,Completed
O040057,C01119,06-06-2024,184.22,5,Cancelled
O040058,C02005,2024-04-11,119.1,5,Completed
O040059,C08530,31-10-2023,414.34,0,Completed
O040060,C09990,2023-05-17,230.01,0,Completed
O040061,C00064,2024-06-05,328.94,5,Completed
O040062,C08913,10-08-2023,373.55,0,Completed
O040063,C05667,2023-05-01,130.7,0,Completed
O040064,C06610,2023-06-16,488.32,5,Completed
O040065,C09529,14-03-2023,125.42,10,Completed
O040066,C07128,26-09-2023,381.22,0,Completed
O040067,C02418,2023-10-03,84.26,5,Completed
O040068,C00080,08-02-2023,487.5,10,Completed
O040069,C04061,16-06-2023,133.23,0,Completed
O040070,C01053,2023-11-19,262.55,0,Completed
O040071,C03068,2023-04-09,190.75,0,Completed
O040072,C01692,12-07-2023,452.94,0,Completed
O040073,C07619,2024-05-03,265.78,0,Completed
O040074,C05738,10-03-2024,339.26,0,Completed
O040075,C05080,2023-06-02,117.6,0,Completed
O040076,C02322,2023-06-17,473.5,0,Completed
O040077,C02992,2023-03-02,183.99,0,Completed
O040078,C07569,23-04-2023,58.97,0,Cancelled
O040079,C02289,03-05-2024,116.9,0,Completed
O040080,C03402,2024-06-07,105.13,0,Completed
O040081,C08857,12-12-2023,63.01,,Completed
O040082,C01519,03-09-2023,250.66,0,Cancelled
O040083,C02226,2023-05-13,162.64,0,Returned
O040084,C01994,2023-10-03,252.27,20,Completed
O040085,C05161,2023-09-27,48.82,10,Completed
O040086,C00261,2023-05-30,298.6,0,Completed
O040087,C01286,10-11-2023,319.53,0,Completed
O040088,C00387,2023-04-22,134.83,10,Completed
O040089,C08493,19-04-2023,288.85,0,Completed
O040090,C01254,2023-12-02,159.17,0,Completed
O040091,C05821,16-11-2023,86.76,0,Completed
O040092,C09328,10-02-2024,343.45,0,Cancelled
O040093,C02794,11-03-2023,419.28,0,Completed
O040094,C06320,2023-03-09,85.25,5,Completed
O040095,C08600,2023-08-01,445.15,0,Completed
O040096,C00410,04-09-2023,303.27,5,Completed
O040097,C08369,2024-01-08,388.85,5,Completed
O040098,C01752,22-02-2024,349.66,5,Cancelled
O040099,C06888,2023-03-02,442.88,0,Completed
O040100,C04996,2023-10-20,39.27,,Completed
O040101,C08241,2023-04-25,493.57,0,Completed
O040102,C06956,2024-04-16,441.23,20,Cancelled
O040103,C03869,2023-07-24,31.23,5,Cancelled
O040104,C00282,13-04-2024,133.71,10,Completed
O040105,C08661,27-04-2023,272.3,10,Completed
O040106,C01235,04-04-2024,429.58,0,Completed
O040107,C07295,2024-05-31,163.04,0,Completed
O040108,C03389,25-02-2024,34.4,0,Completed
O040109,C04392,2024-02-23,392.14,10,Completed
O040110,C06758,2023-03-14,222.65,0,Completed
O040111,C02770,2023-07-03,382.9,20,Completed
O040112,C02898,2024-02-22,169.51,0,Completed
O040113,C03932,2023-10-18,411.19,0,Completed
O040114,C05209,27-01-2024,186.9,10,Completed
O040115,C09039,2023-09-20,243.45,0,Completed
O040116,C08432,30-08-2023,469.28,,Completed
O040117,C09965,28-03-2023,82.55,5,Completed
O040118,C09312,24-08-2023,295.27,0,Completed
O040119,C03059,2024-02-04,408.78,0,Completed
O040120,C08374,2023-06-06,348.75,0,Completed
O040121,C02908,27-07-2023,219.01,5,Completed
O040122,C06882,2023-08-21,403.23,0,Cancelled
O040123,C03210,2023-04-24,244.82,0,Completed
O040124,C06514,09-05-2024,325.5,5,Completed
O040125,C07963,11-11-2023,174.53,5,Completed
O040126,C09804,05-06-2024,38.16,0,Completed
O040127,C00493,2024-06-10,110.24,20,Completed
O040128,C02913,02-09-2023,239.07,10,Cancelled
O040129,C06801,11-04-2024,448.01,0,Completed
O040130,C06260,2023-02-22,74.57,5,Cancelled
O040131,C09518,02-12-2023,165.12,0,Completed
O040132,C00846,27-09-2023,171.77,0,Completed
O040133,C00121,2023-07-13,391.38,,Cancelled
O040134,C05054,17-11-2023,276.43,20,Completed
O040135,C04007,2023-04-01,213.82,0,Completed
O040136,C08923,31-01-2024,40.71,0,Completed
O040137,C01854,2023-06-30,485.53,,Completed
O040138,C04175,2023-12-07,405.51,5,Completed
O040139,C09171,05-12-2023,37.59,,Returned
O040140,C07514,12-05-2024,32.74,0,Cancelled
O040141,C05656,2024-02-25,133.8,5,Completed
O040142,C04917,17-01-2024,34.92,10,Completed
O040143,C00740,01-07-2023,373.11,0,Completed
O040144,C04385,2023-12-11,110.49,5,Completed
O040145,C05957,2024-03-01,441.83,0,Completed
O040146,C06473,10-03-2023,309.1,0,Completed
O040147,C00872,2023-12-24,247.95,0,Returned
O040148,C07175,2023-10-27,64.94,0,Cancelled
O040149,C08034,2023-05-30,73.96,0,Completed
O040150,C03243,03-05-2023,69.38,0,Completed
O040151,C08031,23-05-2023,113.77,10,Completed
O040152,C08564,2023-06-07,61.04,10,Completed
O040153,C01853,04-02-2023,167.27,5,Completed
O040154,C08736,2023-08-30,407.95,0,Returned
O040155,C00497,15-04-2023,81.79,5,Completed
O040156,C06479,09-03-2024,156.68,20,Completed
O040157,C09353,08-04-2024,230.37,0,Completed
O040158,C02364,2024-01-28,310.78,0,Completed
O040159,C08652,2023-07-15,126.29,0,Completed
O040160,C06878,2024-06-08,310.84,5,Returned
O040161,C01432,28-05-2024,100.08,5,Completed
O040162,C07351,2023-04-18,317.43,0,Completed
O040163,C06391,2023-02-06,396.39,10,Cancelled
O040164,C09526,04-06-2023,21.34,,Completed
