event_id,customer_id,event_type,event_time,session_id,device,is_valid
139576,C04622,checkout,04/07/2023 04:29,317233,Mobile,1
139577,C03235,view_product,2023-06-16 11:38:00,140288,Desktop,1
139578,C00660,visit,17/07/2023 07:26,897338,Desktop,0
139579,C04974,view_product,06/04/2023 14:45,206364,Mobile,1
139580,C07021,view_product,03/09/2023 16:56,826972,Mobile,1
139581,C02805,visit,2023-09-12 18:04:00,893699,Desktop,1
139582,C02787,checkout,10/05/2023 00:26,757498,Mobile,1
139583,C08094,visit,29/06/2023 13:06,514683,Mobile,1
139584,C06208,visit,2023-04-26 21:11:00,210104,Mobile,1
139585,C07951,visit,17/03/2023 20:40,173685,Mobile,1
139586,C06086,add_to_cart,2023-07-15 23:26:00,206087,Mobile,1
139587,C00586,view_product,2023-05-27 20:27:00,418260,Mobile,1
139588,C03565,visit,07/08/2023 13:19,433461,Mobile,1
139589,C04654,checkout,2023-04-07 07:31:00,278275,Desktop,1
139590,C07967,add_to_cart,17/03/2023 09:28,284316,Desktop,1
139591,C08771,visit,2023-04-18 15:28:00,394347,Mobile,1
139592,C07664,visit,2023-06-12 12:56:00,994386,Desktop,1
139593,C02209,view_product,07/07/2023 17:47,376023,Desktop,1
139594,C01626,checkout,16/04/2023 21:48,434822,Desktop,1
139595,C04252,checkout,2023-07-21 11:11:00,772010,Desktop,1
139596,C00843,add_to_cart,2023-04-27 17:42:00,991815,Mobile,1
139597,C06886,visit,2023-04-20 23:31:00,612773,Mobile,1
139598,C03616,view_product,2023-07-07 17:00:00,777580,Desktop,0
139599,C02256,checkout,06/05/2023 16:26,688178,Desktop,1
139600,C02948,visit,2023-05-11 06:10:00,672353,Mobile,1
139601,C04439,visit,11/09/2023 02:52,260132,Mobile,1
139602,C08345,visit,2023-05-02 15:21:00,450117,Mobile,1
139603,C09134,visit,2023-07-28 05:31:00,881848,Mobile,1
139604,C06373,visit,2023-04-16 12:27:00,733927,Mobile,1
139605,C01357,view_product,06/07/2023 17:32,825074,Mobile,1
139606,C03407,checkout,2023-05-27 14:50:00,343199,Mobile,1
139607,C03707,view_product,07/06/2023 02:16,937817,Desktop,1
139608,C09270,view_product,27/06/2023 09:52,590383,Mobile,1
139609,C02532,add_to_cart,31/07/2023 05:12,725430,Desktop,1
139610,C04203,purchase,16/06/2023 01:31,903463,Mobile,1
139611,C02660,visit,2023-04-13 00:26:00,647275,Desktop,1
139612,C08655,view_product,2023-05-05 01:39:00,535300,Mobile,1
139613,C03762,checkout,10/03/2023 01:47,379888,Desktop,1
139614,C00173,checkout,2023-09-02 23:59:00,261431,Mobile,1
139615,C08834,checkout,09/05/2023 21:10,930757,Mobile,1
139616,C02055,checkout,10/03/2023 03:16,704271,Mobile,1
139617,C09596,view_product,04/08/2023 10:31,779458,Mobile,1
139618,C09812,visit,07/05/2023 06:41,747842,Desktop,1
139619,C08471,purchase,01/04/2023 18:22,557119,Mobile,1
139620,C09895,visit,2023-09-12 06:03:00,156151,Mobile,1
139621,C04462,visit,2023-08-04 01:57:00,966731,Desktop,1
139622,C00363,purchase,2023-09-03 19:48:00,530585,Mobile,1
139623,C02464,add_to_cart,2023-04-08 07:25:00,412927,Mobile,1
139624,C08893,view_product,2023-09-15 19:04:00,725030,Mobile,1
139625,C02400,visit,29/07/2023 18:32,391516,Mobile,1
139626,C06669,add_to_cart,2023-03-28 17:56:00,519901,Mobile,1
139627,C01307,view_product,2023-08-19 17:05:00,934198,Mobile,0
139628,C07470,add_to_cart,2023-03-03 20:47:00,785548,Mobile,1
139629,C02797,visit,05/07/2023 08:00,890104,Desktop,1
139630,C04477,add_to_cart,2023-07-29 12:11:00,178954,Mobile,1
139631,C02386,view_product,2023-06-09 20:00:00,238956,Mobile,1
139632,C00572,visit,2023-03-04 23:21:00,198382,Desktop,1
139633,C05421,add_to_cart,2023-07-04 03:39:00,772092,Desktop,1
139634,C02928,checkout,2023-04-27 21:07:00,353030,Desktop,1
139635,C03233,add_to_cart,2023-08-03 14:55:00,575537,Mobile,1
139636,C06540,visit,2023-03-30 07:33:00,727434,Desktop,1
139637,C06070,view_product,2023-06-30 04:07:00,504522,Mobile,1
139638,C02247,add_to_cart,17/09/2023 10:58,971936,Mobile,1
139639,C01873,view_product,06/06/2023 14:44,264291,Desktop,1
139640,C06954,visit,2023-06-30 23:24:00,828202,Mobile,1
139641,C04212,add_to_cart,2023-07-11 09:51:00,113875,Mobile,1
139642,C03669,view_product,2023-04-04 21:27:00,710466,Mobile,1
139643,C09917,add_to_cart,2023-03-03 14:24:00,667718,Mobile,1
139644,C00400,add_to_cart,06/08/2023 00:31,322143,Mobile,1
139645,C09910,add_to_cart,2023-07-05 11:48:00,165493,Desktop,1
139646,C01302,visit,2023-09-14 16:24:00,733820,Mobile,1
139647,C07906,add_to_cart,2023-04-23 22:35:00,508114,Desktop,1
139648,C02990,add_to_cart,04/06/2023 09:31,301744,Desktop,1
139649,C04141,checkout,13/07/2023 12:20,637857,Mobile,1
139650,C08766,view_product,30/03/2023 05:07,774047,Mobile,1
139651,C05147,view_product,12/09/2023 16:27,602230,Mobile,1
139652,C02205,visit,08/03/2023 03:12,175596,Mobile,1
139653,C02043,visit,2023-06-10 09:30:00,801103,Desktop,1
139654,C04499,view_product,2023-06-24 02:48:00,788974,Mobile,1
139655,C06479,visit,06/06/2023 11:16,120918,Mobile,1
139656,C01073,purchase,25/06/2023 09:09,156987,Mobile,1
139657,C01476,visit,2023-08-14 03:43:00,221235,Desktop,1
139658,C03617,view_product,12/05/2023 10:37,445099,Mobile,1
139659,C01481,visit,11/06/2023 00:37,575400,Mobile,1
139660,C05929,purchase,09/08/2023 05:43,756688,Mobile,1
139661,C03161,view_product,2023-07-01 15:07:00,818490,Desktop,1
139662,C01530,checkout,31/03/2023 19:42,997666,Desktop,1
139663,C06846,add_to_cart,2023-05-10 01:14:00,864301,Mobile,1
139664,C00685,visit,11/07/2023 15:04,596414,Mobile,1
139665,C09562,purchase,2023-05-20 12:45:00,357871,Mobile,1
139666,C07055,view_product,2023-08-24 00:57:00,251175,Desktop,1
139667,C01226,checkout,13/06/2023 10:18,807369,Mobile,1
139668,C01432,visit,2023-04-17 19:07:00,499524,Mobile,1
139669,C01942,visit,2023-07-26 03:51:00,431744,Mobile,1
139670,C09891,visit,2023-06-17 17:50:00,571136,Desktop,1
139671,C06129,purchase,25/05/2023 10:59,614124,Mobile,1
139672,C06383,add_to_cart,01/09/2023 08:52,398964,Desktop,1
139673,C09777,view_product,23/09/2023 09:29,310002,Mobile,0
139674,C01810,add_to_cart,09/07/2023 00:30,137642,Mobile,1
139675,C00405,view_product,2023-04-01 21:19:00,765808,Mobile,1
139676,C08477,visit,17/04/2023 03:47,841415,Mobile,1
139677,C03894,purchase,2023-03-15 10:31:00,668962,Mobile,1
139678,C06362,view_product,21/05/2023 14:42,954064,Mobile,1
139679,C00090,visit,22/03/2023 01:41,548019,Mobile,1
139680,C06862,visit,2023-08-11 18:17:00,889840,Mobile,1
139681,C04970,add_to_cart,2023-04-24 21:07:00,986467,Mobile,1
139682,C09009,checkout,2023-09-17 21:23:00,702188,Mobile,1
139683,C02041,view_product,2023-07-01 16:59:00,439841,Desktop,1
139684,C02058,purchase,10/07/2023 11:55,259532,Mobile,1
139685,C04200,purchase,18/06/2023 21:38,252897,Mobile,1
139686,C09804,visit,2023-04-12 17:24:00,931301,Mobile,1
139687,C02660,view_product,11/03/2023 12:48,434889,Mobile,1
139688,C07546,view_product,22/04/2023 22:35,384396,Mobile,1
139689,C02176,visit,2023-06-13 19:57:00,744086,Desktop,1
139690,C04009,add_to_cart,04/04/2023 04:10,881010,Desktop,1
139691,C03478,purchase,2023-07-25 05:52:00,733455,Mobile,1
139692,C03921,view_product,2023-05-07 23:39:00,831437,Desktop,1
139693,C06983,visit,30/03/2023 02:09,232104,Mobile,1
139694,C01720,visit,07/05/2023 03:34,535461,Mobile,1
139695,C03200,visit,31/08/2023 07:22,512433,Mobile,1
139696,C07088,purchase,01/07/2023 06:57,634829,Desktop,1
139697,C01142,view_product,15/09/2023 23:42,570646,Desktop,1
139698,C05281,visit,04/05/2023 15:27,429944,Mobile,1
139699,C02446,add_to_cart,2023-09-20 09:54:00,699637,Mobile,1
139700,C01255,visit,29/06/2023 21:46,665693,Mobile,1
139701,C04164,view_product,2023-03-16 06:30:00,254531,Mobile,1
139702,C00699,add_to_cart,2023-08-24 07:45:00,840160,Desktop,1
139703,C05637,checkout,2023-04-01 01:38:00,188847,Mobile,1
139704,C07455,purchase,2023-03-20 13:30:00,446182,Mobile,1
139705,C06963,view_product,07/04/2023 04:23,208569,Mobile,1
139706,C06049,visit,17/09/2023 05:39,274517,Mobile,1
139707,C02683,add_to_cart,2023-04-07 20:03:00,929611,Desktop,1
139708,C09090,visit,20/06/2023 10:50,126381,Mobile,1
139709,C09389,add_to_cart,22/09/2023 10:23,218190,Mobile,1
139710,C00745,visit,11/09/2023 01:31,638950,Mobile,0
139711,C04641,view_product,01/06/2023 11:07,941481,Mobile,1
139712,C09615,visit,24/05/2023 23:40,925430,Mobile,1
139713,C01662,add_to_cart,07/04/2023 07:23,258782,Mobile,1
139714,C01452,add_to_cart,2023-08-23 12:09:00,756255,Mobile,1
139715,C09746,checkout,02/06/2023 04:54,518232,Mobile,1
139716,C01641,view_product,02/06/2023 22:19,846293,Mobile,1
139717,C09075,purchase,2023-03-21 06:35:00,170413,Mobile,1
139718,C00729,visit,16/09/2023 06:09,398969,Mobile,1
139719,C07513,view_product,2023-06-19 15:01:00,218832,Mobile,0
139720,C05744,purchase,2023-09-09 13:09:00,983447,Desktop,1
139721,C05235,purchase,04/05/2023 11:15,632188,Mobile,1
139722,C00151,view_product,04/04/2023 21:46,246359,Mobile,1
139723,C07788,view_product,11/08/2023 22:53,567304,Desktop,1
139724,C06224,add_to_cart,2023-05-26 13:14:00,288843,Desktop,1
139725,C09690,purchase,2023-06-13 20:40:00,892523,Mobile,1
139726,C06293,purchase,29/03/2023 17:21,535533,Mobile,1
139727,C04323,visit,2023-07-16 23:46:00,400937,Mobile,1
139728,C02031,visit,2023-07-19 01:38:00,364734,Mobile,1
139729,C00735,checkout,2023-04-07 08:28:00,841967,Mobile,1
139730,C05011,checkout,03/03/2023 14:05,133338,Mobile,1
139731,C03483,add_to_cart,2023-09-19 11:34:00,102916,Mobile,1
139732,C04143,visit,20/08/2023 18:13,704687,Mobile,1
139733,C04254,visit,22/06/2023 04:08,402806,Mobile,1
139734,C09507,add_to_cart,05/09/2023 20:50,713442,Mobile,1
139735,C01200,checkout,2023-06-12 09:29:00,911260,Mobile,1
139736,C05035,visit,04/04/2023 06:57,671418,Mobile,1
139737,C05927,add_to_cart,2023-03-18 22:20:00,658872,Desktop,1
139738,C07198,view_product,07/09/2023 19:07,940114,Desktop,1
139739,C08829,visit,19/03/2023 23:48,941606,Desktop,1
139740,C00110,checkout,2023-05-05 02:45:00,496380,Desktop,1
139741,C00131,visit,24/07/2023 04:37,574784,Mobile,1
139742,C03003,view_product,2023-05-11 12:23:00,768505,Desktop,1
139743,C06691,purchase,12/04/2023 01:26,922021,Desktop,1
139744,C02985,visit,09/09/2023 03:09,722591,Mobile,1
139745,C00727,visit,28/06/2023 05:18,668703,Mobile,1
139746,C01821,add_to_cart,2023-07-20 21:57:00,563166,Mobile,1
139747,C06073,visit,07/05/2023 23:53,750435,Desktop,1
139748,C00058,view_product,2023-06-05 07:13:00,767984,Mobile,1
139749,C09274,add_to_cart,11/06/2023 03:27,269884,Mobile,1
139750,C06138,add_to_cart,23/06/2023 05:22,176296,Mobile,1
139751,C04312,view_product,02/08/2023 09:33,453451,Desktop,1
139752,C04619,visit,2023-07-09 22:54:00,447997,Mobile,1
139753,C03644,view_product,2023-09-20 19:16:00,100352,Mobile,1
139754,C07548,visit,26/03/2023 20:16,609195,Mobile,1
139755,C01647,visit,2023-05-25 06:05:00,848727,Mobile,1
139756,C09612,visit,2023-07-11 07:16:00,328085,Mobile,1
139757,C01194,view_product,09/09/2023 11:07,863489,Mobile,1
139758,C05496,view_product,21/03/2023 06:15,132076,Mobile,1
139759,C06685,view_product,2023-04-07 12:10:00,351775,Desktop,1
139760,C07023,purchase,2023-08-31 19:48:00,359510,Mobile,1
139761,C07868,purchase,28/08/2023 10:08,439690,Mobile,1
139762,C00846,add_to_cart,2023-08-15 21:57:00,100517,Desktop,1
139763,C02020,view_product,06/04/2023 02:18,843009,Mobile,1
139764,C04622,view_product,14/05/2023 20:43,286689,Desktop,1
139765,C08345,purchase,2023-03-23 11:58:00,350070,Mobile,1
139766,C00699,checkout,2023-07-30 10:00:00,774124,Mobile,1
139767,C08723,purchase,2023-08-16 08:53:00,730063,Mobile,1
139768,C00384,visit,18/05/2023 18:16,117806,Mobile,1
139769,C01823,purchase,2023-08-06 06:09:00,177357,Mobile,1
139770,C04484,purchase,16/07/2023 20:48,209482,Mobile,1
139771,C05294,visit,2023-08-05 17:03:00,393021,Mobile,1
139772,C08740,add_to_cart,2023-08-11 21:34:00,709595,Desktop,1
139773,C02612,purchase,14/05/2023 14:16,877358,Mobile,1
139774,C02336,view_product,20/03/2023 23:15,213504,Mobile,1
139775,C06442,add_to_cart,02/09/2023 18:23,691149,Mobile,0
139776,C09519,add_to_cart,16/07/2023 19:04,245504,Mobile,0
139777,C04042,view_product,2023-08-31 16:03:00,382889,Desktop,1
139778,C00830,visit,2023-04-10 10:36:00,439892,Mobile,1
139779,C08348,checkout,03/06/2023 14:45,375904,Desktop,1
139780,C03765,add_to_cart,31/05/2023 03:56,723728,Mobile,1
139781,C08876,view_product,02/03/2023 13:40,953097,Mobile,1
139782,C02456,visit,10/09/2023 14:01,946075,Desktop,1
139783,C07031,view_product,2023-07-27 22:54:00,109825,Mobile,1
139784,C03087,view_product,09/03/2023 01:08,864884,Mobile,1
139785,C01869,view_product,05/09/2023 20:01,699703,Desktop,1
139786,C09541,visit,13/05/2023 05:48,268101,Mobile,1
139787,C07418,visit,31/03/2023 05:53,467486,Mobile,1
139788,C07044,view_product,18/06/2023 17:11,329419,Desktop,1
139789,C03001,add_to_cart,11/05/2023 09:04,325385,Mobile,1
139790,C03257,view_product,2023-03-03 11:36:00,493758,Desktop,1
139791,C09029,checkout,2023-03-09 20:30:00,178270,Mobile,1
139792,C07593,view_product,19/03/2023 20:49,957643,Mobile,1
139793,C02643,visit,27/08/2023 11:50,460529,Mobile,1
139794,C04382,checkout,2023-04-09 12:20:00,633120,Mobile,1
139795,C06844,view_product,2023-08-15 15:07:00,891023,Mobile,1
139796,C08329,visit,07/08/2023 08:21,904748,Desktop,1
139797,C00013,checkout,2023-05-29 22:02:00,601405,Mobile,1
139798,C09187,view_product,18/09/2023 23:02,136666,Mobile,1
139799,C02540,add_to_cart,2023-06-15 17:24:00,907137,Desktop,1
139800,C05110,purchase,18/03/2023 13:47,313885,Mobile,1
139801,C07363,visit,03/07/2023 07:37,682482,Mobile,1
139802,C05788,visit,2023-05-03 10:09:00,647522,Mobile,0
139803,C01920,add_to_cart,2023-07-26 18:19:00,364803,Mobile,1
139804,C09545,visit,11/05/2023 13:18,583269,Mobile,1
139805,C04498,visit,2023-04-24 19:05:00,454774,Mobile,1
139806,C00780,view_product,2023-09-12 12:38:00,455971,Desktop,1
139807,C09115,visit,2023-09-22 16:48:00,930998,Mobile,1
139808,C01588,view_product,2023-09-17 05:24:00,293703,Desktop,1
139809,C06140,visit,26/03/2023 10:53,112785,Desktop,1
139810,C03571,view_product,21/09/2023 23:16,248923,Mobile,1
139811,C06708,visit,17/06/2023 00:52,637270,Mobile,1
139812,C09187,visit,02/08/2023 16:17,812208,Mobile,1
139813,C05975,visit,26/04/2023 03:39,360901,Mobile,1
139814,C05803,visit,23/04/2023 14:18,651749,Mobile,1
139815,C06104,view_product,12/05/2023 13:12,288777,Mobile,1
139816,C02657,add_to_cart,22/09/2023 17:35,219785,Mobile,1
139817,C06362,add_to_cart,05/05/2023 01:08,912061,Mobile,1
139818,C00393,view_product,2023-06-06 03:19:00,790105,Mobile,1
139819,C02344,add_to_cart,09/08/2023 04:15,813483,Desktop,1
139820,C07238,visit,27/07/2023 07:13,883878,Desktop,1
139821,C09095,view_product,2023-03-27 23:07:00,592514,Desktop,1
139822,C03528,visit,2023-07-22 05:56:00,898780,Mobile,1
139823,C00292,checkout,07/06/2023 11:10,103894,Mobile,1
139824,C05872,view_product,02/03/2023 01:19,283495,Mobile,1
139825,C06562,purchase,2023-06-12 12:20:00,319957,Desktop,0
139826,C00916,visit,08/05/2023 04:07,372496,Desktop,1
139827,C05454,view_product,20/09/2023 06:37,495402,Desktop,1
139828,C05420,view_product,17/06/2023 18:12,275293,Mobile,1
139829,C09867,add_to_cart,13/03/2023 15:28,360714,Mobile,1
139830,C08099,visit,2023-06-25 08:36:00,616265,Desktop,1
139831,C04935,view_product,08/07/2023 22:14,663020,Mobile,1
139832,C04955,purchase,18/08/2023 18:57,204928,Mobile,1
139833,C05596,checkout,02/05/2023 18:03,433746,Mobile,1
139834,C01269,add_to_cart,2023-04-29 04:02:00,813288,Mobile,1
139835,C02058,add_to_cart,15/07/2023 19:36,333859,Desktop,1
139836,C06071,add_to_cart,18/04/2023 16:39,446818,Mobile,1
139837,C05097,view_product,06/09/2023 20:27,583417,Mobile,1
139838,C05122,view_product,2023-03-21 19:06:00,163690,Desktop,1
139839,C03949,view_product,21/03/2023 10:23,216300,Desktop,1
139840,C00036,visit,08/03/2023 00:30,875314,Desktop,1
139841,C00961,visit,21/07/2023 10:55,155838,Mobile,1
139842,C03204,add_to_cart,2023-05-12 10:27:00,877621,Mobile,1
139843,C00240,add_to_cart,31/07/2023 00:10,765021,Desktop,1
139844,C00683,visit,2023-08-15 02:44:00,902637,Mobile,1
139845,C09232,checkout,20/05/2023 13:58,531090,Mobile,1
139846,C08373,checkout,2023-03-15 03:54:00,471739,Desktop,1
139847,C03724,view_product,11/03/2023 12:38,132881,Mobile,1
139848,C07894,view_product,24/08/2023 01:06,709857,Desktop,1
139849,C09605,view_product,2023-08-08 20:46:00,254305,Desktop,1
139850,C00711,visit,2023-09-03 10:43:00,799410,Desktop,1
139851,C00121,view_product,2023-08-06 02:11:00,884098,Mobile,1
139852,C08682,view_product,29/08/2023 08:17,299522,Mobile,1
139853,C09678,checkout,2023-06-04 06:03:00,167374,Desktop,1
139854,C03109,add_to_cart,2023-08-16 02:08:00,562473,Mobile,1
139855,C02486,checkout,24/08/2023 00:19,819586,Mobile,0
139856,C06999,checkout,18/04/2023 17:28,936988,Desktop,1
139857,C01464,purchase,2023-06-19 11:23:00,802778,Mobile,1
139858,C04999,view_product,20/09/2023 13:41,633178,Mobile,1
139859,C02317,checkout,11/09/2023 07:20,916320,Mobile,1
139860,C08325,view_product,2023-04-04 02:42:00,582710,Mobile,1
139861,C08193,visit,2023-07-11 01:41:00,571873,Desktop,1
139862,C07663,view_product,2023-06-16 09:56:00,405773,Mobile,1
139863,C07393,view_product,25/07/2023 02:25,341125,Mobile,1
139864,C08939,checkout,18/09/2023 10:57,368163,Desktop,1
139865,C00224,checkout,07/04/2023 00:08,341684,Mobile,1
139866,C09854,add_to_cart,14/07/2023 18:11,919482,Desktop,1
139867,C09591,visit,20/05/2023 11:18,459967,Desktop,1
139868,C01886,checkout,16/08/2023 20:11,291614,Mobile,1
139869,C03713,add_to_cart,29/04/2023 16:26,165503,Mobile,1
139870,C00199,view_product,2023-08-22 17:39:00,970531,Mobile,1
139871,C09754,visit,20/06/2023 10:04,966954,Mobile,1
139872,C02330,add_to_cart,2023-08-17 10:53:00,596641,Mobile,1
139873,C07650,view_product,23/03/2023 06:15,487134,Mobile,1
139874,C00651,add_to_cart,2023-04-21 10:33:00,571579,Mobile,1
139875,C03212,checkout,09/09/2023 03:18,272011,Mobile,1
139876,C00008,visit,12/05/2023 07:24,642365,Mobile,1
139877,C01778,visit,2023-04-25 04:44:00,896455,Mobile,1
139878,C03665,view_product,08/06/2023 19:27,329448,Desktop,1
139879,C00162,view_product,04/05/2023 14:30,530275,Mobile,1
139880,C07478,checkout,05/06/2023 20:23,339557,Desktop,1
139881,C01195,view_product,01/08/2023 11:25,863803,Mobile,1
139882,C08744,add_to_cart,29/05/2023 19:46,670364,Mobile,1
139883,C05361,view_product,03/09/2023 15:34,852665,Mobile,1
139884,C01864,view_product,2023-04-11 15:22:00,137035,Mobile,1
139885,C05588,visit,12/09/2023 12:13,693197,Mobile,1
139886,C05752,visit,2023-07-24 19:54:00,972086,Mobile,1
139887,C09040,add_to_cart,2023-04-02 18:19:00,601878,Mobile,1
139888,C06881,purchase,26/08/2023 17:25,534546,Mobile,1
139889,C06812,view_product,2023-08-29 01:31:00,934713,Mobile,1
139890,C03322,visit,2023-07-08 03:24:00,508657,Mobile,1
139891,C04231,checkout,03/03/2023 05:27,605115,Mobile,0
139892,C06097,visit,2023-03-27 00:49:00,246292,Mobile,1
139893,C00394,visit,17/05/2023 12:38,639476,Mobile,0
139894,C06971,view_product,09/08/2023 02:38,102320,Mobile,1
139895,C03753,visit,2023-08-07 01:05:00,741054,Mobile,1
139896,C06101,purchase,06/06/2023 04:53,801506,Mobile,1
139897,C04289,checkout,2023-04-04 11:58:00,207127,Mobile,1
139898,C00870,visit,09/04/2023 17:13,973350,Desktop,1
139899,C04056,visit,21/04/2023 05:05,857380,Desktop,1
139900,C09931,view_product,26/05/2023 07:14,743038,Mobile,1
139901,C08486,checkout,06/06/2023 18:09,694613,Mobile,1
139902,C08348,visit,2023-04-30 19:25:00,354115,Mobile,1
139903,C00053,visit,2023-05-19 04:11:00,747414,Mobile,1
139904,C08279,view_product,26/06/2023 11:21,674952,Mobile,1
139905,C07316,visit,2023-04-29 06:24:00,469183,Mobile,1
139906,C06660,visit,03/03/2023 00:14,504448,Mobile,1
139907,C00672,add_to_cart,18/09/2023 19:56,770609,Mobile,1
139908,C06627,checkout,25/04/2023 21:30,282145,Mobile,1
139909,C04811,visit,02/08/2023 08:18,293564,Desktop,1
139910,C02613,visit,2023-04-17 22:18:00,228957,Mobile,0
139911,C05042,visit,07/07/2023 11:25,525897,Desktop,1
139912,C04377,checkout,23/08/2023 21:29,723456,Mobile,1
139913,C05998,add_to_cart,11/06/2023 17:24,435511,Desktop,1
139914,C05423,purchase,2023-06-28 05:32:00,216793,Mobile,1
139915,C04771,visit,2023-03-19 07:44:00,773276,Mobile,1
139916,C07194,add_to_cart,20/08/2023 21:44,715527,Mobile,1
139917,C05915,checkout,2023-06-09 00:29:00,111945,Desktop,1
139918,C02041,add_to_cart,2023-05-19 03:09:00,623467,Mobile,1
139919,C05902,view_product,2023-08-31 01:43:00,954970,Mobile,1
139920,C02893,visit,09/04/2023 20:36,228088,Desktop,1
139921,C06746,purchase,2023-05-25 06:22:00,201837,Desktop,1
139922,C07309,add_to_cart,24/08/2023 13:33,883903,Mobile,1
139923,C08807,add_to_cart,2023-06-09 06:24:00,419122,Desktop,1
139924,C09325,purchase,2023-07-01 10:09:00,601616,Desktop,1
139925,C04212,visit,2023-07-06 08:59:00,363605,Mobile,1
139926,C06583,view_product,2023-05-06 21:09:00,990412,Desktop,1
139927,C05857,add_to_cart,2023-06-25 18:40:00,846096,Mobile,1
139928,C00193,view_product,2023-09-08 19:30:00,174618,Desktop,1
139929,C06605,checkout,04/03/2023 10:06,494102,Mobile,1
139930,C08755,add_to_cart,2023-06-12 07:59:00,494850,Mobile,1
139931,C05244,visit,2023-08-06 15:46:00,227137,Mobile,1
139932,C07144,view_product,2023-05-22 23:09:00,563337,Mobile,1
139933,C01411,view_product,26/06/2023 16:29,897573,Mobile,1
139934,C04762,view_product,2023-07-31 03:23:00,472926,Desktop,1
139935,C04709,visit,2023-06-19 15:01:00,169948,Mobile,1
139936,C05295,visit,2023-09-16 14:12:00,487817,Mobile,1
139937,C07112,add_to_cart,26/07/2023 16:04,565457,Mobile,1
139938,C01538,add_to_cart,2023-06-01 03:16:00,933099,Mobile,1
139939,C02335,checkout,2023-04-17 05:47:00,527721,Desktop,1
139940,C07954,add_to_cart,31/03/2023 03:06,834700,Mobile,1
139941,C01979,view_product,31/03/2023 23:06,630721,Mobile,1
139942,C01278,visit,29/06/2023 06:19,350700,Desktop,1
139943,C01611,visit,18/08/2023 16:32,943061,Mobile,1
139944,C04016,visit,2023-05-11 22:20:00,377109,Desktop,1
139945,C04879,view_product,2023-06-25 09:55:00,641236,Mobile,1
139946,C09958,checkout,04/03/2023 08:14,359614,Desktop,1
139947,C06180,view_product,2023-04-21 01:00:00,732939,Mobile,1
139948,C08546,visit,2023-05-07 06:04:00,353607,Mobile,1
139949,C05612,view_product,2023-04-17 03:04:00,317921,Desktop,1
139950,C00106,visit,31/03/2023 15:23,875794,Desktop,1
139951,C02936,visit,2023-06-10 08:50:00,421200,Mobile,1
139952,C07369,visit,22/09/2023 09:21,830816,Mobile,1
139953,C00051,view_product,2023-08-09 02:45:00,204332,Desktop,1
139954,C00165,visit,25/06/2023 16:43,162187,Mobile,0
139955,C01796,add_to_cart,2023-03-08 22:05:00,353443,Mobile,1
139956,C03919,view_product,2023-03-23 11:37:00,242167,Mobile,1
139957,C09446,visit,2023-09-15 17:59:00,307852,Mobile,1
139958,C03083,add_to_cart,2023-04-08 21:02:00,972755,Mobile,1
139959,C07358,view_product,2023-04-24 11:04:00,882599,Mobile,1
139960,C00524,checkout,2023-07-18 00:08:00,349982,Mobile,1
139961,C03349,add_to_cart,2023-08-16 17:22:00,531614,Mobile,1
139962,C06030,visit,2023-07-12 08:28:00,753602,Mobile,1
139963,C09422,visit,2023-08-15 21:20:00,544387,Desktop,1
139964,C01529,visit,14/08/2023 22:33,788194,Mobile,1
139965,C00396,view_product,2023-08-24 04:45:00,513125,Desktop,0
139966,C07726,view_product,2023-04-18 17:26:00,509260,Desktop,1
139967,C06541,add_to_cart,2023-04-16 01:28:00,821703,Mobile,1
139968,C03396,view_product,04/09/2023 18:53,614756,Desktop,1
139969,C09382,visit,22/05/2023 01:50,579403,Desktop,1
139970,C04507,visit,2023-08-27 11:34:00,422404,Mobile,1
139971,C00242,add_to_cart,2023-09-04 07:46:00,261435,Mobile,1
139972,C05144,visit,2023-03-15 14:13:00,690565,Mobile,1
139973,C07800,visit,2023-03-24 04:23:00,935734,Mobile,1
139974,C00402,visit,15/09/2023 04:33,385779,Desktop,1
139975,C04539,view_product,2023-05-06 07:24:00,998870,Mobile,1
139976,C01887,checkout,2023-05-25 02:36:00,884041,Mobile,1
139977,C03252,view_product,24/09/2023 04:37,972765,Mobile,1
139978,C09998,view_product,2023-08-10 16:01:00,357250,Mobile,1
139979,C08378,visit,18/05/2023 17:30,347045,Mobile,1
139980,C01653,add_to_cart,2023-03-27 16:07:00,444340,Mobile,1
139981,C06615,visit,06/03/2023 01:35,744074,Mobile,1
139982,C06223,visit,2023-04-21 17:19:00,322834,Desktop,1
139983,C04447,visit,17/04/2023 15:34,871451,Mobile,1
139984,C02671,add_to_cart,01/03/2023 01:10,961874,Desktop,1
139985,C00746,purchase,16/07/2023 21:45,645435,Mobile,1
139986,C06193,add_to_cart,09/04/2023 20:43,288807,Mobile,1
139987,C07374,visit,2023-04-21 22:29:00,595745,Desktop,1
139988,C01715,checkout,21/03/2023 01:43,596267,Mobile,1
139989,C06752,visit,15/06/2023 17:20,129682,Mobile,1
139990,C07834,visit,05/06/2023 01:57,358402,Desktop,1
139991,C05400,view_product,22/05/2023 18:14,917228,Mobile,1
139992,C05281,visit,2023-09-04 00:11:00,271832,Mobile,1
139993,C08668,visit,11/08/2023 10:40,834396,Desktop,1
139994,C03789,checkout,30/06/2023 13:41,658717,Mobile,1
139995,C06100,visit,07/04/2023 21:01,749842,Mobile,1
139996,C03869,visit,2023-08-02 19:56:00,903505,Desktop,0
